0,1
A995017,A995017
A995020,A927198
A995020,A963230
A995020,A995020
A995022,A995022
A995024,A923195
A995024,A949290
A995024,A950480
A995024,A983222
A995024,A985457
A995024,A995024
A995026,A908580
A995026,A911052
A995026,A954197
A995026,A961796
A995026,A962026
A995026,A975817
A995026,A995026
A995027,A957994
A995027,A978991
A995027,A982958
A995027,A995027
A995030,A995030
A995033,A907085
A995033,A964938
A995033,A995033
A995034,A995034
A995035,A938206
A995035,A945660
A995035,A955515
A995035,A956791
A995035,A976608
A995035,A995035
A995036,A929294
A995036,A949941
A995036,A951978
A995036,A970079
A995036,A971771
A995036,A995036
A995036,A996317
A995038,A940650
A995038,A962542
A995038,A995038
A995038,A996352
A995038,A997330
A995039,A955598
A995039,A995039
A995042,A995042
A995046,A917718
A995046,A954416
A995046,A980946
A995046,A995046
A995050,A975818
A995050,A995050
A995063,A936384
A995063,A990090
A995063,A995063
A995063,A995296
A995069,A941347
A995069,A977016
A995069,A995069
A995081,A995081
A995087,A957999
A995087,A963706
A995087,A969737
A995087,A995087
A995097,A977708
A995097,A995097
A995100,A937392
A995100,A955264
A995100,A973991
A995100,A974393
A995100,A985871
A995100,A995100
A995101,A995101
A995107,A930797
A995107,A940707
A995107,A995107
A995123,A995123
A995125,A995125
A995128,A947565
A995128,A971527
A995128,A974978
A995128,A978022
A995128,A995128
A995132,A927367
A995132,A927565
A995132,A940119
A995132,A964498
A995132,A970717
A995132,A971860
A995132,A988920
A995132,A995132
A995132,A996223
A995138,A945818
A995138,A992134
A995138,A995138
A995145,A995145
A995149,A995149
A995153,A929173
A995153,A944864
A995153,A960599
A995153,A995153
A995157,A920720
A995157,A992778
A995157,A995157
A995158,A921127
A995158,A942370
A995158,A961357
A995158,A985225
A995158,A995158
A995161,A945175
A995161,A956345
A995161,A981102
A995161,A995161
A995164,A919510
A995164,A948625
A995164,A964462
A995164,A964638
A995164,A976040
A995164,A984150
A995164,A995164
A995164,A996124
A995169,A932001
A995169,A981524
A995169,A995169
A995173,A913253
A995173,A916394
A995173,A938507
A995173,A950703
A995173,A954200
A995173,A955399
A995173,A974149
A995173,A993903
A995173,A995168
A995173,A995173
A995180,A956462
A995180,A987272
A995180,A995180
A995181,A949586
A995181,A995181
A995182,A995182
A995190,A942343
A995190,A995190
A995193,A929428
A995193,A955942
A995193,A995193
A995194,A925321
A995194,A955099
A995194,A971404
A995194,A976111
A995194,A995194
A995195,A964344
A995195,A995195
A995204,A995204
A995206,A912165
A995206,A917003
A995206,A918893
A995206,A920752
A995206,A921700
A995206,A929178
A995206,A932515
A995206,A943337
A995206,A945159
A995206,A950895
A995206,A965532
A995206,A976786
A995206,A995206
A995212,A995212
A995228,A905491
A995228,A925078
A995228,A931470
A995228,A934003
A995228,A971277
A995228,A995228
A995229,A995229
A995234,A931882
A995234,A971302
A995234,A987807
A995234,A995234
A995237,A953545
A995237,A975750
A995237,A995237
A995238,A925046
A995238,A995238
A995240,A995240
A995242,A920324
A995242,A934549
A995242,A940205
A995242,A968396
A995242,A993910
A995242,A995242
A995244,A939555
A995244,A995244
A995245,A908191
A995245,A915967
A995245,A991265
A995245,A992123
A995245,A995245
A995246,A931865
A995246,A935363
A995246,A983119
A995246,A992919
A995246,A995246
A995247,A926329
A995247,A939392
A995247,A951382
A995247,A970434
A995247,A995247
A995247,A995551
A995247,A998767
A995249,A913069
A995249,A937446
A995249,A995249
A995250,A915153
A995250,A921460
A995250,A922883
A995250,A928667
A995250,A932518
A995250,A995250
A995252,A909482
A995252,A932937
A995252,A995235
A995252,A995252
A995255,A995255
A995262,A933755
A995262,A935661
A995262,A968857
A995262,A995262
A995262,A996749
A995263,A985537
A995263,A995263
A995270,A995270
A995271,A906870
A995271,A934585
A995271,A990570
A995271,A995271
A995275,A995275
A995276,A904798
A995276,A940240
A995276,A941281
A995276,A944755
A995276,A945737
A995276,A961365
A995276,A969409
A995276,A975824
A995276,A977621
A995276,A995276
A995285,A995285
A995287,A917465
A995287,A926623
A995287,A981552
A995287,A995287
A995289,A995289
A995293,A949788
A995293,A959157
A995293,A965703
A995293,A968069
A995293,A974383
A995293,A988803
A995293,A995293
A995298,A911909
A995298,A941952
A995298,A961004
A995298,A995298
A995303,A920392
A995303,A922151
A995303,A934744
A995303,A935639
A995303,A949804
A995303,A958959
A995303,A959225
A995303,A970852
A995303,A981247
A995303,A989797
A995303,A995303
A995308,A960507
A995308,A995308
A995311,A957429
A995311,A995311
A995315,A921733
A995315,A933780
A995315,A944205
A995315,A964279
A995315,A968097
A995315,A989410
A995315,A995315
A995315,A996230
A995315,A997329
A995318,A905407
A995318,A912223
A995318,A936957
A995318,A941146
A995318,A952661
A995318,A970537
A995318,A995318
A995319,A920470
A995319,A966755
A995319,A995319
A995320,A995320
A995322,A910418
A995322,A912665
A995322,A914754
A995322,A922813
A995322,A927157
A995322,A935667
A995322,A942231
A995322,A945835
A995322,A949986
A995322,A981754
A995322,A985941
A995322,A987417
A995322,A995322
A995323,A995323
A995339,A912608
A995339,A972745
A995339,A980327
A995339,A995339
A995341,A905641
A995341,A912114
A995341,A963597
A995341,A995341
A995343,A915422
A995343,A922331
A995343,A933131
A995343,A948315
A995343,A959390
A995343,A960568
A995343,A995343
A995343,A998398
A995346,A956701
A995346,A966194
A995346,A995346
A995352,A995352
A995353,A990862
A995353,A995353
A995355,A912506
A995355,A972499
A995355,A995355
A995361,A995361
A995362,A918580
A995362,A962476
A995362,A988611
A995362,A995362
A995364,A966342
A995364,A995364
A995370,A995370
A995379,A928920
A995379,A935462
A995379,A952359
A995379,A984498
A995379,A995379
A995386,A950009
A995386,A993432
A995386,A995386
A995392,A967550
A995392,A995392
A995393,A906923
A995393,A927656
A995393,A938702
A995393,A942170
A995393,A942910
A995393,A955848
A995393,A970693
A995393,A981646
A995393,A990627
A995393,A995393
A995393,A996949
A995397,A909180
A995397,A985219
A995397,A985638
A995397,A995397
A995398,A917306
A995398,A995398
A995400,A952417
A995400,A984506
A995400,A995400
A995402,A988970
A995402,A995402
A995408,A909237
A995408,A931637
A995408,A976169
A995408,A995408
A995409,A907347
A995409,A995409
A995410,A941547
A995410,A946498
A995410,A955702
A995410,A960995
A995410,A980676
A995410,A981590
A995410,A995410
A995419,A914531
A995419,A939104
A995419,A978512
A995419,A995419
A995422,A942721
A995422,A958442
A995422,A994960
A995422,A995422
A995422,A996910
A995425,A930024
A995425,A930694
A995425,A944282
A995425,A995425
A995431,A908881
A995431,A919070
A995431,A950437
A995431,A976301
A995431,A995431
A995432,A936170
A995432,A940526
A995432,A958164
A995432,A965391
A995432,A995432
A995433,A908655
A995433,A922461
A995433,A995433
A995436,A920541
A995436,A924816
A995436,A938346
A995436,A945794
A995436,A970749
A995436,A995436
A995441,A944300
A995441,A957327
A995441,A964410
A995441,A976307
A995441,A980140
A995441,A995441
A995441,A995638
A995446,A995446
A995448,A943203
A995448,A995448
A995454,A995454
A995457,A995457
A995460,A995460
A995462,A924228
A995462,A935210
A995462,A947286
A995462,A950293
A995462,A995462
A995464,A959996
A995464,A995464
A995471,A911703
A995471,A912429
A995471,A995471
A995474,A921090
A995474,A936064
A995474,A965773
A995474,A971523
A995474,A973341
A995474,A978379
A995474,A982936
A995474,A995474
A995490,A909168
A995490,A928620
A995490,A939437
A995490,A947642
A995490,A974688
A995490,A983852
A995490,A995490
A995497,A995497
A995499,A931671
A995499,A949736
A995499,A995499
A995507,A905647
A995507,A924457
A995507,A942517
A995507,A979731
A995507,A995507
A995510,A917733
A995510,A949266
A995510,A955731
A995510,A974807
A995510,A985303
A995510,A995510
A995513,A995513
A995515,A929327
A995515,A987887
A995515,A995515
A995517,A913644
A995517,A982895
A995517,A995517
A995522,A995522
A995527,A939840
A995527,A962661
A995527,A995527
A995528,A995528
A995534,A907480
A995534,A995534
A995535,A995535
A995539,A995539
A995543,A935585
A995543,A995543
A995545,A995545
A995565,A908826
A995565,A935385
A995565,A940159
A995565,A973599
A995565,A995565
A995567,A995567
A995572,A923208
A995572,A946482
A995572,A995572
A995573,A995573
A995577,A917114
A995577,A953995
A995577,A956152
A995577,A976231
A995577,A983717
A995577,A995577
A995579,A935047
A995579,A947013
A995579,A961254
A995579,A995579
A995579,A997497
A995580,A906112
A995580,A928438
A995580,A931381
A995580,A938765
A995580,A946431
A995580,A958580
A995580,A987256
A995580,A995580
A995592,A909742
A995592,A914947
A995592,A956728
A995592,A957729
A995592,A995592
A995597,A939788
A995597,A959799
A995597,A963790
A995597,A976046
A995597,A977741
A995597,A995597
A995599,A944389
A995599,A959626
A995599,A991917
A995599,A995599
A995600,A913326
A995600,A919115
A995600,A995600
A995612,A981433
A995612,A988100
A995612,A995612
A995613,A904710
A995613,A917152
A995613,A918521
A995613,A920988
A995613,A942461
A995613,A975752
A995613,A995613
A995616,A917681
A995616,A932063
A995616,A995616
A995617,A918800
A995617,A995617
A995618,A995618
A995623,A907638
A995623,A934768
A995623,A965431
A995623,A995623
A995626,A934786
A995626,A995626
A995629,A995629
A995640,A995640
A995644,A915536
A995644,A953082
A995644,A984483
A995644,A995644
A995645,A941040
A995645,A951695
A995645,A995645
A995647,A941739
A995647,A995647
A995651,A995651
A995658,A920735
A995658,A921495
A995658,A978736
A995658,A989164
A995658,A995658
A995660,A995660
A995663,A909605
A995663,A933806
A995663,A995663
A995663,A996794
A995666,A926028
A995666,A971966
A995666,A981735
A995666,A981983
A995666,A986455
A995666,A995666
A995671,A911718
A995671,A986646
A995671,A995671
A995680,A995680
A995681,A995681
A995687,A922973
A995687,A926567
A995687,A937009
A995687,A941725
A995687,A995687
A995690,A995690
A995691,A939313
A995691,A995691
A995693,A982513
A995693,A995693
A995695,A930120
A995695,A968504
A995695,A986547
A995695,A993188
A995695,A995695
A995696,A995696
A995706,A938648
A995706,A940102
A995706,A968509
A995706,A992262
A995706,A995706
A995708,A938645
A995708,A947129
A995708,A952055
A995708,A992992
A995708,A995708
A995711,A995711
A995714,A911164
A995714,A980538
A995714,A995714
A995717,A951669
A995717,A995717
A995719,A917443
A995719,A933407
A995719,A934106
A995719,A976051
A995719,A981723
A995719,A988110
A995719,A991325
A995719,A995719
A995719,A997604
A995733,A995733
A995734,A910601
A995734,A995734
A995736,A930638
A995736,A930784
A995736,A935192
A995736,A962765
A995736,A969004
A995736,A980507
A995736,A980612
A995736,A981469
A995736,A984452
A995736,A995736
A995738,A995738
A995739,A932986
A995739,A968723
A995739,A995739
A995740,A931521
A995740,A976558
A995740,A984709
A995740,A995740
A995745,A918868
A995745,A926976
A995745,A927230
A995745,A958554
A995745,A976565
A995745,A995745
A995748,A922340
A995748,A934374
A995748,A974164
A995748,A995748
A995755,A917596
A995755,A955065
A995755,A995755
A995755,A995915
A995759,A918913
A995759,A928363
A995759,A975565
A995759,A995759
A995766,A946910
A995766,A988941
A995766,A995766
A995773,A985775
A995773,A995773
A995779,A995779
A995788,A912638
A995788,A965112
A995788,A973092
A995788,A979827
A995788,A982203
A995788,A991970
A995788,A995788
A995791,A995791
A995792,A922133
A995792,A995792
A995801,A917277
A995801,A983294
A995801,A995801
A995810,A918953
A995810,A940456
A995810,A945170
A995810,A947287
A995810,A979593
A995810,A984161
A995810,A989241
A995810,A989753
A995810,A995485
A995810,A995810
A995814,A907283
A995814,A925458
A995814,A981578
A995814,A983454
A995814,A995814
A995822,A937054
A995822,A995822
A995828,A915359
A995828,A939749
A995828,A946995
A995828,A949701
A995828,A960258
A995828,A968326
A995828,A995828
A995830,A937603
A995830,A946246
A995830,A959181
A995830,A966056
A995830,A984437
A995830,A995830
A995835,A995835
A995842,A905028
A995842,A907902
A995842,A932491
A995842,A951713
A995842,A964922
A995842,A982810
A995842,A995842
A995844,A995844
A995845,A928271
A995845,A948739
A995845,A964932
A995845,A995845
A995845,A998948
A995847,A916519
A995847,A929832
A995847,A952231
A995847,A992435
A995847,A993198
A995847,A995847
A995848,A935158
A995848,A995848
A995851,A920806
A995851,A938172
A995851,A993234
A995851,A995851
A995854,A968035
A995854,A995854
A995856,A995856
A995858,A960540
A995858,A995858
A995862,A909655
A995862,A947320
A995862,A955532
A995862,A981373
A995862,A995862
A995865,A908111
A995865,A950817
A995865,A966037
A995865,A971250
A995865,A995865
A995868,A930263
A995868,A995868
A995875,A995875
A995878,A915146
A995878,A915259
A995878,A935260
A995878,A967226
A995878,A995878
A995882,A906145
A995882,A921916
A995882,A935584
A995882,A942178
A995882,A966662
A995882,A975816
A995882,A995882
A995886,A921695
A995886,A922846
A995886,A985093
A995886,A995886
A995898,A972099
A995898,A993962
A995898,A995898
A995911,A907023
A995911,A918260
A995911,A920489
A995911,A935054
A995911,A940919
A995911,A950678
A995911,A968018
A995911,A976211
A995911,A978609
A995911,A979114
A995911,A979796
A995911,A982535
A995911,A995911
A995911,A998038
A995920,A906814
A995920,A952464
A995920,A995920
A995923,A978133
A995923,A995923
A995924,A930316
A995924,A940170
A995924,A948840
A995924,A966757
A995924,A976277
A995924,A978342
A995924,A995924
A995928,A995928
A995929,A963633
A995929,A995929
A995936,A995936
A995947,A914663
A995947,A929504
A995947,A931094
A995947,A937244
A995947,A945410
A995947,A958179
A995947,A967957
A995947,A995947
A995949,A920249
A995949,A995949
A995953,A928360
A995953,A995953
A995962,A928239
A995962,A982329
A995962,A995962
A995966,A995966
A995974,A995974
A995978,A921949
A995978,A930099
A995978,A971093
A995978,A995978
A995979,A918512
A995979,A924568
A995979,A932516
A995979,A937599
A995979,A939644
A995979,A970379
A995979,A985859
A995979,A995979
A995986,A995986
A995987,A920675
A995987,A937520
A995987,A969623
A995987,A995987
A995988,A905506
A995988,A932331
A995988,A935810
A995988,A966943
A995988,A995988
A995994,A915244
A995994,A931309
A995994,A954732
A995994,A995994
A995994,A998548
A996011,A956164
A996011,A996011
A996017,A920821
A996017,A996017
A996022,A996022
A996033,A961907
A996033,A963043
A996033,A977028
A996033,A996033
A996040,A971339
A996040,A996040
A996044,A996044
A996049,A915646
A996049,A917044
A996049,A940921
A996049,A960816
A996049,A975308
A996049,A979280
A996049,A996049
A996051,A962520
A996051,A996051
A996053,A908329
A996053,A994119
A996053,A996053
A996056,A974681
A996056,A977188
A996056,A994797
A996056,A996056
A996059,A949169
A996059,A996059
A996069,A996069
A996071,A996071
A996074,A915386
A996074,A939372
A996074,A950556
A996074,A957769
A996074,A974353
A996074,A983974
A996074,A996074
A996076,A954892
A996076,A970404
A996076,A996076
A996080,A977757
A996080,A996080
A996081,A914028
A996081,A916232
A996081,A925409
A996081,A939765
A996081,A972045
A996081,A996081
A996081,A996232
A996082,A996082
A996083,A983781
A996083,A996083
A996086,A904747
A996086,A970074
A996086,A996086
A996091,A918699
A996091,A926568
A996091,A931190
A996091,A959210
A996091,A968172
A996091,A996091
A996093,A992037
A996093,A996093
A996095,A947275
A996095,A996095
A996096,A996096
A996097,A954995
A996097,A967297
A996097,A967544
A996097,A996097
A996103,A996103
A996104,A964954
A996104,A969196
A996104,A996104
A996105,A929530
A996105,A996105
A996105,A998257
A996110,A912592
A996110,A933630
A996110,A935481
A996110,A948563
A996110,A954494
A996110,A965549
A996110,A996110
A996111,A996111
A996118,A995313
A996118,A996118
A996131,A905244
A996131,A916923
A996131,A921679
A996131,A944382
A996131,A953120
A996131,A981477
A996131,A996131
A996131,A997816
A996138,A996138
A996142,A996142
A996145,A996145
A996148,A996148
A996157,A990871
A996157,A996157
A996161,A925211
A996161,A940097
A996161,A944892
A996161,A975788
A996161,A996161
A996162,A996162
A996175,A996175
A996177,A913171
A996177,A913745
A996177,A928469
A996177,A931840
A996177,A936399
A996177,A941699
A996177,A955364
A996177,A996177
A996184,A911296
A996184,A917394
A996184,A923145
A996184,A929749
A996184,A939627
A996184,A940036
A996184,A942602
A996184,A962168
A996184,A966741
A996184,A972900
A996184,A984083
A996184,A988871
A996184,A996184
A996185,A908519
A996185,A920194
A996185,A996185
A996187,A951267
A996187,A968702
A996187,A981615
A996187,A996187
A996191,A979952
A996191,A984282
A996191,A996191
A996193,A996193
A996194,A983057
A996194,A996194
A996196,A905994
A996196,A996196
A996199,A913817
A996199,A917095
A996199,A928810
A996199,A943565
A996199,A945923
A996199,A996199
A996201,A920184
A996201,A929054
A996201,A953341
A996201,A969434
A996201,A984194
A996201,A996201
A996202,A934678
A996202,A986454
A996202,A996202
A996203,A957353
A996203,A996203
A996216,A996216
A996223,A927367
A996223,A927565
A996223,A940119
A996223,A964498
A996223,A970717
A996223,A971860
A996223,A988920
A996223,A995132
A996223,A996223
A996225,A996225
A996226,A996226
A996227,A904858
A996227,A914067
A996227,A924428
A996227,A939440
A996227,A996227
A996228,A979600
A996228,A985694
A996228,A996228
A996233,A916100
A996233,A932145
A996233,A951895
A996233,A996233
A996238,A942870
A996238,A944085
A996238,A954896
A996238,A987629
A996238,A996238
A996244,A996244
A996249,A906819
A996249,A908029
A996249,A996249
A996252,A905257
A996252,A908496
A996252,A919132
A996252,A970920
A996252,A978525
A996252,A996252
A996254,A953406
A996254,A996254
A996255,A980235
A996255,A996255
A996257,A924186
A996257,A937196
A996257,A996257
A996259,A968851
A996259,A981585
A996259,A995932
A996259,A996259
A996261,A932298
A996261,A996261
A996263,A941424
A996263,A975606
A996263,A996263
A996263,A998169
A996271,A953211
A996271,A992695
A996271,A992958
A996271,A996271
A996271,A997289
A996272,A945322
A996272,A963406
A996272,A996272
A996275,A918369
A996275,A919040
A996275,A919891
A996275,A921611
A996275,A925387
A996275,A956753
A996275,A996275
A996281,A920387
A996281,A981347
A996281,A996281
A996282,A947381
A996282,A948896
A996282,A969939
A996282,A996282
A996283,A932662
A996283,A954916
A996283,A972049
A996283,A972980
A996283,A975857
A996283,A988074
A996283,A989473
A996283,A990670
A996283,A996283
A996287,A907977
A996287,A908369
A996287,A940600
A996287,A971426
A996287,A996287
A996292,A996292
A996294,A996294
A996296,A941056
A996296,A973772
A996296,A996296
A996298,A996298
A996302,A928522
A996302,A966667
A996302,A996302
A996304,A914793
A996304,A921054
A996304,A931993
A996304,A943804
A996304,A958099
A996304,A958961
A996304,A964364
A996304,A996304
A996311,A944614
A996311,A996311
A996312,A910698
A996312,A920258
A996312,A984818
A996312,A989239
A996312,A996312
A996316,A954029
A996316,A967498
A996316,A996316
A996317,A929294
A996317,A949941
A996317,A951978
A996317,A970079
A996317,A971771
A996317,A995036
A996317,A996317
A996319,A907374
A996319,A910880
A996319,A996319
A996319,A997691
A996322,A996322
A996333,A913851
A996333,A996333
A996340,A908301
A996340,A993954
A996340,A996340
A996343,A914334
A996343,A964655
A996343,A972472
A996343,A987030
A996343,A988106
A996343,A990937
A996343,A994203
A996343,A994755
A996343,A995595
A996343,A996343
A996349,A996349
A996353,A996353
A996356,A996356
A996356,A997641
A996359,A909970
A996359,A962252
A996359,A996359
A996361,A916297
A996361,A925448
A996361,A939138
A996361,A996361
A996362,A996362
A996364,A945084
A996364,A976535
A996364,A996364
A996369,A955428
A996369,A980088
A996369,A996369
A996373,A928250
A996373,A934250
A996373,A996373
A996374,A919128
A996374,A970520
A996374,A974703
A996374,A981427
A996374,A996374
A996383,A907149
A996383,A996383
A996384,A926019
A996384,A955525
A996384,A969173
A996384,A996384
A996386,A907867
A996386,A915966
A996386,A996386
A996387,A996387
A996393,A972629
A996393,A992118
A996393,A996393
A996397,A910005
A996397,A946578
A996397,A996397
A996398,A913593
A996398,A920193
A996398,A950852
A996398,A952158
A996398,A953191
A996398,A994587
A996398,A996398
A996400,A996400
A996401,A907139
A996401,A911350
A996401,A947387
A996401,A948806
A996401,A961148
A996401,A970691
A996401,A996401
A996403,A904825
A996403,A911049
A996403,A938794
A996403,A975404
A996403,A976660
A996403,A996403
A996406,A916683
A996406,A954682
A996406,A981808
A996406,A982648
A996406,A996406
A996407,A926209
A996407,A936499
A996407,A951151
A996407,A983625
A996407,A990696
A996407,A996407
A996416,A952415
A996416,A961046
A996416,A964605
A996416,A974630
A996416,A981048
A996416,A981732
A996416,A985876
A996416,A996416
A996438,A996438
A996439,A913113
A996439,A916706
A996439,A938821
A996439,A940150
A996439,A950478
A996439,A952485
A996439,A972962
A996439,A976436
A996439,A996439
A996441,A996441
A996447,A996447
A996452,A946627
A996452,A948472
A996452,A957427
A996452,A996452
A996452,A998898
A996457,A996457
A996460,A939243
A996460,A944074
A996460,A996460
A996469,A916775
A996469,A996469
A996474,A907926
A996474,A923804
A996474,A951352
A996474,A987866
A996474,A992364
A996474,A996474
A996484,A925069
A996484,A930981
A996484,A937665
A996484,A966462
A996484,A996484
A996486,A941450
A996486,A974737
A996486,A996486
A996487,A908777
A996487,A971411
A996487,A986985
A996487,A996487
A996502,A913053
A996502,A935231
A996502,A964185
A996502,A974888
A996502,A994638
A996502,A996502
A996506,A970535
A996506,A996506
A996510,A932602
A996510,A953654
A996510,A976413
A996510,A996510
A996524,A950715
A996524,A988207
A996524,A996524
A996525,A968292
A996525,A973036
A996525,A978432
A996525,A978998
A996525,A984487
A996525,A992976
A996525,A996525
A996529,A924826
A996529,A981665
A996529,A990225
A996529,A991338
A996529,A991803
A996529,A996529
A996530,A912651
A996530,A927456
A996530,A989640
A996530,A996530
A996539,A929423
A996539,A996539
A996542,A929126
A996542,A942809
A996542,A996542
A996547,A996547
A996548,A996548
A996552,A937409
A996552,A941697
A996552,A960729
A996552,A996552
A996557,A996557
A996558,A996558
A996560,A975843
A996560,A978962
A996560,A996560
A996564,A920435
A996564,A941060
A996564,A941754
A996564,A943462
A996564,A957417
A996564,A959888
A996564,A979647
A996564,A996564
A996570,A931703
A996570,A943327
A996570,A996570
A996571,A921873
A996571,A928525
A996571,A934487
A996571,A936238
A996571,A946078
A996571,A956046
A996571,A957369
A996571,A994971
A996571,A996571
A996576,A996576
A996581,A996581
A996584,A916718
A996584,A957110
A996584,A960585
A996584,A970804
A996584,A996584
A996586,A996586
A996591,A996591
A996594,A969914
A996594,A996594
A996597,A919135
A996597,A951796
A996597,A960700
A996597,A996597
A996604,A916315
A996604,A996604
A996609,A982504
A996609,A996609
A996611,A921293
A996611,A953460
A996611,A974987
A996611,A979900
A996611,A996611
A996612,A996612
A996620,A996620
A996623,A996623
A996626,A961150
A996626,A993896
A996626,A996626
A996631,A996631
A996636,A906402
A996636,A918304
A996636,A924694
A996636,A928290
A996636,A931986
A996636,A953500
A996636,A977958
A996636,A984624
A996636,A987912
A996636,A989675
A996636,A996636
A996647,A909025
A996647,A934047
A996647,A947583
A996647,A954034
A996647,A958487
A996647,A996647
A996652,A972531
A996652,A996652
A996666,A996666
A996671,A996671
A996677,A918986
A996677,A924395
A996677,A979396
A996677,A996677
A996680,A996680
A996681,A914782
A996681,A918531
A996681,A923361
A996681,A952206
A996681,A993376
A996681,A996681
A996683,A996683
A996685,A958181
A996685,A958758
A996685,A960046
A996685,A976230
A996685,A996685
A996690,A928996
A996690,A946357
A996690,A949610
A996690,A978187
A996690,A986406
A996690,A988044
A996690,A996690
A996694,A996694
A996706,A996706
A996711,A910632
A996711,A911921
A996711,A956502
A996711,A974782
A996711,A976767
A996711,A996711
A996714,A996714
A996718,A984041
A996718,A996718
A996727,A996727
A996730,A912345
A996730,A978372
A996730,A996730
A996733,A923353
A996733,A967615
A996733,A968148
A996733,A974893
A996733,A986036
A996733,A996733
A996737,A938498
A996737,A943581
A996737,A949315
A996737,A959877
A996737,A979274
A996737,A996737
A996743,A943901
A996743,A980960
A996743,A996743
A996747,A996747
A996757,A937064
A996757,A951874
A996757,A973175
A996757,A996757
A996757,A998215
A996758,A916421
A996758,A923682
A996758,A996758
A996761,A918834
A996761,A936000
A996761,A946071
A996761,A954663
A996761,A987749
A996761,A996761
A996761,A998110
A996764,A996764
A996765,A933210
A996765,A976373
A996765,A996765
A996768,A924041
A996768,A979758
A996768,A996768
A996770,A927396
A996770,A935593
A996770,A972484
A996770,A978287
A996770,A992150
A996770,A996770
A996773,A996773
A996773,A998836
A996787,A996787
A996789,A925581
A996789,A945858
A996789,A967578
A996789,A996789
A996791,A905371
A996791,A923115
A996791,A972329
A996791,A996791
A996801,A950397
A996801,A954637
A996801,A957623
A996801,A996801
A996805,A935470
A996805,A936312
A996805,A983240
A996805,A996805
A996811,A996811
A996821,A919603
A996821,A996821
A996823,A917818
A996823,A996823
A996825,A937634
A996825,A948102
A996825,A952412
A996825,A985483
A996825,A996825
A996825,A998283
A996828,A931520
A996828,A970582
A996828,A996828
A996829,A913393
A996829,A955955
A996829,A973360
A996829,A996829
A996830,A916889
A996830,A919849
A996830,A927121
A996830,A927651
A996830,A935723
A996830,A943032
A996830,A944260
A996830,A952390
A996830,A971224
A996830,A980770
A996830,A982450
A996830,A996830
A996833,A996833
A996835,A913789
A996835,A938459
A996835,A971742
A996835,A993347
A996835,A996835
A996840,A996840
A996843,A919076
A996843,A931708
A996843,A932183
A996843,A996843
A996847,A996847
A996850,A996850
A996852,A996852
A996855,A907875
A996855,A954449
A996855,A996855
A996860,A905791
A996860,A921613
A996860,A937170
A996860,A943750
A996860,A952816
A996860,A957826
A996860,A976333
A996860,A979323
A996860,A996860
A996870,A961001
A996870,A996456
A996870,A996870
A996881,A987797
A996881,A996881
A996883,A910706
A996883,A915506
A996883,A938187
A996883,A996883
A996886,A949899
A996886,A969104
A996886,A996886
A996887,A907959
A996887,A916915
A996887,A926774
A996887,A940485
A996887,A945227
A996887,A964267
A996887,A996887
A996892,A914837
A996892,A932727
A996892,A952301
A996892,A954617
A996892,A965224
A996892,A974392
A996892,A985607
A996892,A985664
A996892,A988798
A996892,A990299
A996892,A996892
A996893,A973600
A996893,A996893
A996898,A925577
A996898,A943865
A996898,A984208
A996898,A996898
A996899,A941087
A996899,A996899
A996902,A913809
A996902,A933832
A996902,A951862
A996902,A963139
A996902,A996902
A996909,A914852
A996909,A972591
A996909,A996909
A996911,A921884
A996911,A922307
A996911,A930181
A996911,A940092
A996911,A995588
A996911,A996911
A996917,A996917
A996924,A968875
A996924,A973223
A996924,A996924
A996925,A924681
A996925,A932888
A996925,A934551
A996925,A996925
A996931,A996931
A996935,A910486
A996935,A930649
A996935,A959215
A996935,A976486
A996935,A996935
A996935,A998676
A996939,A905694
A996939,A909606
A996939,A954667
A996939,A959128
A996939,A986056
A996939,A996939
A996940,A950496
A996940,A950780
A996940,A996940
A996943,A909847
A996943,A942316
A996943,A944654
A996943,A996943
A996945,A965881
A996945,A996945
A996950,A943264
A996950,A952650
A996950,A966995
A996950,A978319
A996950,A993399
A996950,A996950
A996952,A977085
A996952,A996952
A996953,A935849
A996953,A937034
A996953,A963060
A996953,A996953
A996956,A968913
A996956,A996956
A996959,A935662
A996959,A954716
A996959,A996959
A996960,A913996
A996960,A914423
A996960,A921455
A996960,A929593
A996960,A970262
A996960,A996021
A996960,A996960
A996963,A996963
A996966,A905190
A996966,A908674
A996966,A915875
A996966,A930793
A996966,A955864
A996966,A966796
A996966,A978637
A996966,A996966
A996969,A996969
A996971,A977540
A996971,A996971
A996973,A996973
A996974,A913795
A996974,A944685
A996974,A961837
A996974,A996974
A996977,A944289
A996977,A996977
A996978,A969904
A996978,A987313
A996978,A996978
A996981,A996981
A996982,A922240
A996982,A958640
A996982,A996982
A996983,A923653
A996983,A949540
A996983,A955258
A996983,A996983
A996988,A956358
A996988,A977826
A996988,A987248
A996988,A996988
A996990,A912354
A996990,A913478
A996990,A914029
A996990,A929043
A996990,A968353
A996990,A969120
A996990,A996990
A996993,A905782
A996993,A917999
A996993,A920538
A996993,A980777
A996993,A996993
A996997,A951449
A996997,A996997
A997000,A959776
A997000,A962745
A997000,A997000
A997001,A908278
A997001,A942022
A997001,A943598
A997001,A946832
A997001,A976147
A997001,A997001
A997002,A968876
A997002,A971842
A997002,A997002
A997003,A997003
A997006,A979609
A997006,A997006
A997007,A906031
A997007,A938141
A997007,A938332
A997007,A970902
A997007,A976112
A997007,A997007
