tuple_id_1,tuple_id_2
A947329,A975682
A947329,A987202
A947331,A964948
A947331,A972410
A947333,A975230
A947333,A990681
A947333,A992601
A947333,A996116
A947334,A971386
A947337,A953435
A947337,A974032
A947337,A979988
A947337,A982167
A947338,A956394
A947338,A986164
A947339,A955635
A947341,A967868
A947342,A961643
A947342,A972216
A947343,A986217
A947343,A993069
A947343,A995838
A947345,A983940
A947347,A982770
A947349,A967027
A947352,A952651
A947352,A959912
A947352,A961405
A947353,A989315
A947354,A991863
A947357,A968105
A947358,A949094
A947358,A974230
A947358,A992548
A947362,A992927
A947363,A971808
A947363,A972222
A947365,A965095
A947366,A948426
A947366,A969443
A947366,A970049
A947366,A972315
A947368,A978293
A947368,A996437
A947369,A973446
A947369,A982674
A947370,A962784
A947370,A987224
A947371,A964993
A947371,A965792
A947371,A972280
A947372,A968290
A947373,A948452
A947373,A963781
A947373,A973241
A947373,A979591
A947373,A997235
A947374,A960094
A947374,A990977
A947375,A972924
A947375,A974385
A947375,A991292
A947376,A958056
A947376,A964671
A947376,A973810
A947381,A948896
A947383,A975634
A947384,A958960
A947384,A979200
A947387,A969396
A947387,A970691
A947389,A954165
A947390,A960979
A947390,A985334
A947390,A996741
A947391,A972771
A947391,A982421
A947394,A960399
A947394,A981820
A947394,A996461
A947399,A972601
A947400,A959291
A947401,A951639
A947402,A995373
A947405,A968202
A947406,A970764
A947406,A978933
A947407,A954881
A947407,A960535
A947407,A961006
A947408,A965229
A947409,A963514
A947409,A965423
A947409,A998103
A947411,A979326
A947412,A968729
A947412,A969947
A947412,A973121
A947416,A952334
A947416,A962138
A947416,A994773
A947417,A949185
A947419,A980666
A947427,A971793
A947428,A950387
A947428,A963211
A947428,A978787
A947428,A988360
A947430,A986586
A947433,A968614
A947435,A975549
A947435,A976203
A947435,A976409
A947435,A980225
A947437,A952568
A947437,A953181
A947438,A977567
A947438,A983271
A947438,A993278
A947438,A997370
A947439,A957825
A947439,A958635
A947439,A987787
A947439,A989171
A947440,A987144
A947440,A987330
A947441,A972357
A947443,A978777
A947443,A989037
A947443,A996366
A947443,A997245
A947444,A949639
A947444,A957771
A947444,A971244
A947444,A979972
A947445,A983580
A947448,A994040
A947450,A978896
A947451,A959916
A947452,A950757
A947452,A984286
A947452,A986841
A947452,A989449
A947453,A979054
A947456,A971476
A947458,A950761
A947459,A962743
A947463,A969714
A947463,A996156
A947464,A953906
A947465,A957846
A947466,A948389
A947466,A985057
A947468,A962346
A947469,A958586
A947469,A998993
A947471,A956749
A947471,A996306
A947471,A997950
A947472,A963175
A947472,A988863
A947473,A967316
A947474,A986830
A947480,A967920
A947480,A973853
A947480,A982285
A947481,A956499
A947483,A977147
A947484,A984878
A947487,A971054
A947488,A970401
A947488,A988888
A947489,A975255
A947489,A990179
A947490,A997354
A947491,A954741
A947492,A953471
A947492,A986244
A947492,A991845
A947492,A994691
A947492,A998523
A947493,A993986
A947495,A971821
A947496,A950792
A947496,A956995
A947496,A957081
A947496,A991285
A947497,A965759
A947497,A990365
A947500,A981550
A947500,A986520
A947501,A953438
A947501,A956099
A947501,A965213
A947501,A973862
A947503,A949988
A947503,A956723
A947503,A966646
A947503,A967078
A947503,A967376
A947503,A970850
A947503,A972758
A947503,A983851
A947503,A994817
A947504,A978907
A947504,A990623
A947505,A959338
A947505,A972904
A947505,A980888
A947506,A984881
A947506,A991965
A947507,A976509
A947507,A981404
A947508,A959830
A947508,A967451
A947508,A979437
A947508,A987819
A947508,A995417
A947509,A948651
A947509,A954723
A947509,A959105
A947509,A997082
A947510,A950134
A947510,A963166
A947512,A956950
A947512,A962228
A947512,A983298
A947512,A994059
A947513,A956421
A947513,A959142
A947513,A967801
A947514,A958883
A947514,A968109
A947514,A995568
A947515,A961911
A947517,A983176
A947517,A989619
A947519,A969779
A947519,A990293
A947522,A985801
A947525,A961485
A947525,A983304
A947527,A959844
A947529,A971238
A947529,A979107
A947529,A988979
A947530,A951856
A947530,A952796
A947530,A992854
A947535,A955684
A947535,A975564
A947537,A948763
A947537,A987583
A947542,A950765
A947542,A957243
A947542,A967929
A947542,A972964
A947542,A973246
A947542,A980462
A947542,A983867
A947542,A990972
A947543,A952038
A947545,A963328
A947547,A978480
A947547,A986714
A947549,A963526
A947549,A971366
A947549,A976739
A947549,A993385
A947553,A961846
A947553,A983507
A947553,A996649
A947553,A997086
A947554,A957764
A947555,A960356
A947556,A971461
A947557,A949498
A947557,A954611
A947561,A960469
A947561,A962071
A947561,A977975
A947564,A981329
A947564,A983839
A947564,A986301
A947567,A989297
A947569,A947768
A947569,A968662
A947569,A971551
A947572,A984265
A947573,A956831
A947573,A969163
A947573,A977333
A947573,A979824
A947574,A949449
A947575,A962387
A947575,A987322
A947576,A953004
A947576,A963044
A947576,A967439
A947576,A986745
A947578,A947871
A947578,A961893
A947578,A967506
A947579,A982384
A947580,A955205
A947580,A960232
A947580,A969832
A947580,A981637
A947580,A992915
A947582,A955648
A947583,A954034
A947585,A955106
A947585,A971874
A947586,A965207
A947586,A988397
A947586,A991060
A947586,A997829
A947589,A948083
A947589,A966711
A947590,A968690
A947590,A986549
A947591,A987816
A947591,A998974
A947593,A978046
A947594,A960328
A947594,A966266
A947595,A954020
A947595,A960886
A947597,A963876
A947597,A981091
A947597,A988978
A947598,A969465
A947599,A964802
A947599,A993474
A947603,A974117
A947604,A948207
A947604,A950305
A947604,A978071
A947604,A983845
A947606,A953598
A947608,A958759
A947608,A969515
A947609,A962778
A947609,A973089
A947613,A973596
A947614,A984878
A947615,A952108
A947615,A961538
A947616,A968293
A947616,A970372
A947616,A970441
A947617,A973584
A947619,A963559
A947620,A950212
A947620,A955975
A947620,A958229
A947620,A987703
A947621,A979613
A947621,A979945
A947622,A998598
A947625,A959259
A947625,A986489
A947627,A976270
A947629,A973458
A947629,A976644
A947631,A985157
A947632,A947759
A947632,A951446
A947632,A954141
A947632,A992657
A947634,A949475
A947634,A955952
A947634,A994348
A947635,A957092
A947635,A960902
A947635,A974937
A947635,A996891
A947638,A956494
A947638,A977717
A947638,A982676
A947638,A992547
A947638,A997938
A947639,A952515
A947640,A973159
A947640,A974132
A947640,A988395
A947642,A983852
A947643,A994842
A947646,A969726
A947646,A977139
A947647,A952790
A947647,A958526
A947647,A992338
A947648,A964685
A947648,A973532
A947649,A958911
A947649,A961300
A947649,A974839
A947650,A967796
A947651,A995811
A947652,A974908
A947652,A976856
A947652,A986836
A947658,A985586
A947658,A990765
A947659,A956156
A947661,A987544
A947662,A955370
A947662,A984984
A947664,A975659
A947665,A952853
A947665,A974900
A947665,A984485
A947665,A990953
A947668,A985640
A947668,A993662
A947672,A957213
A947674,A957612
A947674,A957989
A947674,A979418
A947674,A981238
A947674,A988590
A947676,A985404
A947676,A990494
A947677,A981067
A947677,A988384
A947677,A997150
A947677,A998387
A947679,A954067
A947679,A956630
A947679,A983182
A947680,A986369
A947682,A959460
A947682,A973845
A947687,A954798
A947687,A958590
A947687,A983805
A947689,A992496
A947689,A993664
A947691,A986396
A947694,A988312
A947696,A976959
A947700,A971601
A947700,A983668
A947700,A990552
A947704,A949594
A947704,A951934
A947706,A962803
A947708,A976002
A947709,A976442
A947710,A947931
A947710,A964124
A947710,A984309
A947712,A963595
A947712,A980856
A947713,A972485
A947713,A995088
A947715,A981128
A947715,A998568
A947716,A992757
A947719,A968606
A947720,A948580
A947721,A964860
A947721,A966262
A947721,A967205
A947721,A977755
A947723,A978640
A947724,A962426
A947724,A985710
A947724,A989060
A947725,A982315
A947728,A957605
A947729,A971466
A947729,A990166
A947730,A970372
A947731,A958035
A947731,A982864
A947731,A983081
A947732,A994756
A947737,A968064
A947737,A997102
A947740,A988175
A947742,A952079
A947742,A970430
A947742,A978055
A947742,A984079
A947742,A997321
A947743,A972989
A947744,A951354
A947744,A954139
A947744,A981699
A947745,A966570
A947746,A982250
A947747,A959187
A947748,A965437
A947749,A972058
A947749,A989109
A947753,A976037
A947754,A966729
A947754,A981891
A947756,A995901
A947758,A965397
A947758,A984586
A947759,A951446
A947759,A992657
A947760,A989693
A947761,A949388
A947761,A952078
A947761,A971707
A947763,A957571
A947763,A996849
A947765,A983962
A947768,A968662
A947768,A971551
A947769,A961968
A947769,A978005
A947770,A987020
A947771,A990457
A947774,A954185
A947779,A957558
A947779,A993469
A947780,A998836
A947783,A992800
A947784,A969115
A947785,A990245
A947790,A952116
A947790,A955300
A947790,A966049
A947790,A978214
A947791,A992500
A947791,A996691
A947792,A963153
A947793,A976270
A947794,A954404
A947794,A987910
A947796,A954557
A947796,A970386
A947796,A985155
A947796,A989604
A947797,A954506
A947797,A964416
A947797,A967980
A947797,A970455
A947797,A970738
A947797,A987907
A947797,A992673
A947798,A976534
A947798,A994908
A947801,A958553
A947801,A981306
A947802,A994865
A947805,A955692
A947805,A963503
A947805,A966810
A947807,A962052
A947808,A958588
A947808,A968825
A947809,A991410
A947809,A998198
A947810,A948479
A947810,A949296
A947813,A951357
A947813,A963735
A947813,A984954
A947816,A952746
A947816,A984874
A947820,A980801
A947823,A950347
A947823,A961747
A947826,A964374
A947826,A980310
A947826,A982036
A947826,A988939
A947826,A996819
A947827,A952399
A947829,A962462
A947829,A973285
A947830,A956986
A947830,A970085
A947830,A991043
A947833,A964777
A947834,A963479
A947835,A985275
A947836,A972940
A947836,A981240
A947836,A990477
A947836,A993921
A947837,A948837
A947837,A957303
A947837,A973754
A947837,A975887
A947839,A990002
A947841,A964849
A947842,A948727
A947842,A997899
A947843,A983025
A947843,A990665
A947844,A951789
A947844,A953059
A947844,A968922
A947846,A958167
A947846,A982043
A947846,A982554
A947847,A950742
A947849,A965114
A947849,A972720
A947852,A970116
A947852,A980265
A947853,A965997
A947853,A987090
A947854,A962298
A947854,A965000
A947854,A965921
A947854,A966721
A947856,A953679
A947857,A967931
A947857,A977592
A947857,A989017
A947857,A993847
A947857,A997934
A947858,A948473
A947858,A994950
A947858,A997599
A947859,A949095
A947859,A967529
A947861,A959334
A947863,A987237
A947864,A966779
A947865,A969097
A947865,A976329
A947866,A955717
A947866,A966019
A947866,A986802
A947866,A991402
A947866,A992446
A947867,A962289
A947869,A964284
A947869,A969570
A947870,A961038
A947870,A966429
A947870,A966894
A947870,A991272
A947870,A991967
A947871,A961893
A947874,A991641
A947875,A955664
A947875,A958949
A947875,A995265
A947878,A947925
A947878,A984837
A947878,A998410
A947879,A962485
A947885,A949196
A947885,A950454
A947885,A969849
A947886,A954853
A947886,A957490
A947886,A960649
A947889,A982504
A947892,A953249
A947892,A978136
A947892,A978409
A947893,A971008
A947893,A993263
A947895,A976196
A947895,A986649
A947895,A990572
A947896,A993912
A947897,A948807
A947897,A954670
A947897,A960422
A947897,A992474
A947897,A992818
A947897,A993860
A947898,A958369
A947898,A991175
A947898,A992336
A947899,A987347
A947900,A982902
A947902,A969414
A947902,A975288
A947903,A996015
A947905,A958552
A947908,A974925
A947913,A962105
A947914,A977675
A947914,A985883
A947914,A987630
A947917,A949400
A947917,A963031
A947917,A985164
A947917,A988555
A947917,A993568
A947918,A952283
A947918,A981930
A947918,A994529
A947919,A968712
A947922,A948942
A947922,A955233
A947922,A998653
A947923,A970547
A947925,A984837
A947925,A998410
A947926,A977544
A947926,A984278
A947928,A950948
A947928,A954354
A947928,A955330
A947928,A957515
A947929,A948329
A947929,A950733
A947929,A991441
A947929,A995156
A947931,A960162
A947931,A964124
A947931,A984309
A947932,A972334
A947935,A977191
A947935,A987061
A947936,A959713
A947937,A958369
A947937,A973300
A947937,A975049
A947937,A991175
A947937,A992336
A947940,A974365
A947940,A978261
A947941,A951059
A947941,A969975
A947941,A975772
A947943,A948316
A947943,A952602
A947945,A977545
A947945,A988109
A947945,A988309
A947949,A950676
A947949,A955737
A947949,A960917
A947949,A993141
A947950,A989213
A947953,A958754
A947953,A970337
A947953,A975031
A947953,A991938
A947953,A993556
A947954,A962333
A947956,A948652
A947956,A969210
A947957,A951981
A947958,A961218
A947958,A977800
A947961,A963715
A947962,A955752
A947962,A983884
A947962,A985143
A947965,A987275
A947967,A975321
A947968,A985916
A947973,A948276
A947973,A957421
A947973,A978054
A947973,A990633
A947980,A974915
A947981,A949261
A947982,A954108
A947982,A986772
A947984,A957115
A947984,A980883
A947984,A992109
A947988,A958982
A947993,A958520
A947993,A962003
A947995,A994745
A947995,A997573
A947999,A961571
A947999,A983371
A947999,A988569
A947999,A998664
A948000,A951656
A948000,A954681
A948000,A961443
A948003,A975417
A948003,A979806
A948006,A977607
A948006,A994787
A948008,A964970
A948008,A994195
A948010,A953173
A948012,A990806
A948014,A974404
A948014,A975817
A948016,A959188
A948017,A967846
A948018,A962311
A948019,A998605
A948021,A995727
A948022,A973955
A948022,A998188
A948024,A993677
A948031,A994735
A948032,A981122
A948032,A987075
A948032,A989080
A948034,A971615
A948036,A994212
A948038,A957402
A948038,A969662
A948043,A957266
A948043,A964140
A948043,A966922
A948043,A967271
A948043,A988660
A948045,A969735
A948045,A983358
A948045,A990080
A948053,A983211
A948053,A987211
A948055,A955924
A948056,A959475
A948056,A962053
A948056,A976104
A948058,A959796
A948059,A955540
A948059,A976246
A948059,A985560
A948059,A998324
A948059,A998901
A948062,A951848
A948062,A967482
A948062,A977068
A948062,A981736
A948062,A982417
A948065,A948658
A948065,A960635
A948065,A974268
A948065,A974449
A948066,A988382
A948067,A971205
A948067,A985673
A948067,A995122
A948068,A976483
A948069,A995029
A948070,A966120
A948071,A962644
A948071,A996836
A948072,A998384
A948073,A969493
A948075,A954232
A948075,A986898
A948076,A957275
A948076,A962772
A948076,A976159
A948076,A982513
A948077,A949442
A948077,A964237
A948080,A948377
A948083,A966711
A948084,A955521
A948084,A970661
A948084,A988952
A948085,A950740
A948085,A963505
A948085,A965322
A948085,A976434
A948085,A976540
A948085,A981493
A948087,A960634
A948087,A963472
A948087,A964864
A948087,A973004
A948087,A982741
A948088,A959452
A948094,A954021
A948094,A995525
A948096,A983426
A948096,A988830
A948097,A956742
A948097,A963163
A948097,A991262
A948098,A968354
A948098,A997983
A948099,A992999
A948099,A993863
A948102,A952412
A948102,A998283
A948108,A984989
A948114,A965518
A948114,A981587
A948114,A993633
A948114,A994777
A948115,A973108
A948115,A980950
A948116,A979994
A948117,A997555
A948119,A987560
A948120,A975377
A948121,A958992
A948121,A976941
A948121,A990322
A948122,A959939
A948123,A973301
A948123,A978493
A948128,A962094
A948128,A963309
A948129,A965094
A948129,A977548
A948129,A989475
A948130,A982394
A948131,A974533
A948131,A993243
A948132,A965193
A948133,A960104
A948133,A995834
A948135,A959826
A948135,A963975
A948135,A964592
A948137,A949018
A948139,A980216
A948139,A982873
A948140,A956025
A948140,A972949
A948142,A952312
A948143,A984862
A948143,A987153
A948144,A954150
A948144,A970123
A948144,A993731
A948144,A995217
A948145,A962169
A948145,A991057
A948145,A995188
A948145,A996126
A948146,A984069
A948149,A960279
A948149,A969364
A948149,A969422
A948150,A970409
A948150,A982225
A948151,A961285
A948152,A962648
A948154,A949890
A948154,A964362
A948154,A965466
A948156,A955798
A948156,A961981
A948156,A968624
A948156,A973732
A948156,A996368
A948158,A959837
A948158,A967475
A948159,A973429
A948159,A985572
A948159,A992615
A948161,A972995
A948161,A990280
A948162,A975503
A948162,A987374
A948163,A979524
A948163,A984094
A948163,A994980
A948166,A969504
A948167,A973659
A948167,A976418
A948167,A996824
A948168,A948370
A948170,A956881
A948170,A967879
A948170,A998327
A948171,A957374
A948171,A986560
A948176,A978155
A948177,A978307
A948180,A959313
A948183,A978680
A948185,A991552
A948186,A974597
A948186,A995905
A948186,A996661
A948188,A985557
A948188,A985868
A948189,A975488
A948190,A971350
A948192,A957054
A948192,A965676
A948192,A997511
A948193,A949561
A948193,A981655
A948196,A961101
A948196,A984063
A948196,A993024
A948198,A987218
A948199,A952308
A948199,A972659
A948200,A959400
A948202,A993889
A948204,A967101
A948205,A950498
A948206,A963888
A948206,A980576
A948207,A954546
A948213,A969943
A948213,A974586
A948214,A979488
A948214,A982639
A948216,A948569
A948217,A953495
A948217,A954688
A948217,A976990
A948218,A961440
A948218,A963831
A948218,A975906
A948218,A998466
A948219,A960837
A948219,A966736
A948219,A969333
A948219,A990446
A948219,A993648
A948221,A959815
A948221,A977048
A948221,A988651
A948222,A990325
A948224,A963312
A948224,A983625
A948225,A972241
A948225,A972405
A948226,A985194
A948226,A991590
A948228,A965269
A948228,A985312
A948229,A966368
A948229,A972603
A948230,A959577
A948230,A969150
A948231,A973397
A948231,A996914
A948235,A956772
A948235,A980266
A948236,A998455
A948237,A984611
A948239,A955728
A948239,A965292
A948239,A989030
A948240,A981191
A948243,A963068
A948243,A963252
A948243,A967814
A948243,A990885
A948243,A995895
A948245,A949105
A948245,A983592
A948245,A984412
A948246,A983157
A948249,A963492
A948255,A948575
A948255,A971845
A948258,A961576
A948258,A962182
A948258,A998856
A948259,A962006
A948259,A963984
A948259,A968101
A948259,A971487
A948261,A985177
A948267,A950591
A948267,A996013
A948268,A954935
A948268,A984907
A948268,A988367
A948272,A953055
A948272,A983254
A948276,A978054
A948276,A990633
A948277,A951243
A948278,A958492
A948278,A971192
A948278,A998554
A948279,A961277
A948281,A952453
A948281,A994770
A948284,A972845
A948285,A958350
A948285,A975543
A948286,A989758
A948287,A978065
A948287,A979059
A948289,A962154
A948289,A978365
A948290,A957776
A948290,A971043
A948290,A995652
A948290,A998824
A948291,A948948
A948291,A982528
A948291,A991370
A948296,A978398
A948296,A984783
A948296,A995176
A948297,A970733
A948297,A988673
A948297,A989128
A948298,A964426
A948300,A967427
A948300,A977586
A948302,A967476
A948302,A980217
A948302,A995171
A948303,A969880
A948304,A990845
A948304,A997543
A948305,A986294
A948306,A959800
A948306,A961361
A948307,A978791
A948307,A993155
A948308,A978456
A948309,A948700
A948309,A951628
A948309,A997128
A948313,A973106
A948314,A949886
A948314,A972765
A948314,A994019
A948315,A959390
A948315,A960568
A948315,A975437
A948315,A998398
A948320,A952235
A948320,A965251
A948321,A968449
A948322,A948477
A948322,A959614
A948322,A968329
A948322,A995601
A948323,A991329
A948328,A954756
A948328,A968308
A948328,A975134
A948328,A993512
A948330,A982803
A948331,A998924
A948336,A978778
A948336,A986312
A948338,A962327
A948338,A963619
A948338,A964107
A948338,A986463
A948338,A993758
A948342,A969822
A948344,A992789
A948344,A995381
A948344,A997471
A948346,A949558
A948346,A964104
A948346,A966802
A948346,A977636
A948348,A984341
A948348,A997026
A948351,A979711
A948351,A996655
A948357,A969024
A948358,A985820
A948359,A969736
A948359,A972809
A948359,A990260
A948359,A991015
A948359,A995756
A948359,A996423
A948360,A970888
A948360,A974176
A948360,A993558
A948361,A965978
A948362,A969925
A948362,A980698
A948362,A988687
A948364,A968452
A948365,A981297
A948365,A986552
A948369,A954782
A948369,A955040
A948369,A975067
A948369,A994141
A948376,A957511
A948376,A987505
A948376,A990312
A948376,A998865
A948378,A953986
A948378,A960013
A948378,A989056
A948379,A976273
A948380,A974853
A948382,A972059
A948384,A959095
A948384,A973313
A948385,A997984
A948386,A976470
A948387,A988299
A948389,A985057
A948390,A953423
A948391,A952613
A948391,A956686
A948392,A956326
A948392,A983699
A948394,A973552
A948394,A987212
A948397,A965563
A948397,A983549
A948398,A983832
A948399,A949888
A948399,A978606
A948400,A955244
A948400,A970867
A948400,A983480
A948400,A989062
A948401,A966875
A948401,A982293
A948401,A996934
A948405,A952720
A948405,A961034
A948405,A963952
A948407,A965542
A948407,A965757
A948407,A977141
A948407,A992944
A948407,A994580
A948407,A996315
A948413,A959828
A948414,A962711
A948414,A987415
A948415,A951450
A948415,A961706
A948415,A973771
A948415,A997876
A948417,A966914
A948417,A989612
A948417,A992408
A948418,A981052
A948422,A957574
A948422,A961091
A948423,A970039
A948423,A985273
A948425,A958133
A948425,A972595
A948425,A993692
A948426,A969443
A948426,A970049
A948426,A972315
A948428,A984626
A948429,A958829
A948429,A959143
A948432,A952122
A948432,A997571
A948435,A965265
A948436,A954377
A948436,A976796
A948437,A955017
A948437,A996875
A948438,A967017
A948438,A991404
A948438,A995763
A948440,A962504
A948440,A993001
A948441,A953640
A948441,A957963
A948441,A961896
A948441,A980738
A948441,A986563
A948442,A997928
A948447,A959009
A948447,A979935
A948448,A973558
A948448,A984991
A948448,A992727
A948450,A965018
A948451,A952103
A948452,A963781
A948452,A973241
A948452,A979591
A948453,A964640
A948453,A974150
A948453,A980540
A948454,A966660
A948454,A976078
A948456,A973537
A948456,A985092
A948456,A990792
A948458,A998527
A948459,A972376
A948459,A974515
A948463,A965560
A948463,A967959
A948463,A981805
A948464,A990264
A948466,A976070
A948467,A962881
A948467,A975264
A948468,A948560
A948468,A954957
A948468,A959111
A948468,A969576
A948468,A972235
A948468,A998428
A948470,A960546
A948470,A983911
A948470,A997153
A948470,A997531
A948470,A998332
A948473,A994950
A948473,A997599
A948474,A949961
A948475,A984845
A948475,A986379
A948476,A957867
A948476,A968371
A948477,A959614
A948477,A968329
A948477,A995601
A948479,A949296
A948480,A958984
A948481,A980577
A948481,A995935
A948484,A953351
A948484,A960950
A948484,A967590
A948487,A960994
A948488,A980471
A948490,A972209
A948490,A993968
A948491,A974212
A948492,A991273
A948492,A998116
A948493,A977842
A948493,A978210
A948494,A957994
A948494,A978991
A948494,A982393
A948494,A982958
A948496,A950559
A948496,A973801
A948497,A961961
A948497,A991232
A948499,A959846
A948499,A998075
A948500,A971171
A948500,A993067
A948502,A974459
A948502,A998561
A948504,A986703
A948504,A995771
A948505,A965221
A948505,A977480
A948506,A970220
A948507,A969587
A948509,A965557
A948511,A994608
A948516,A958328
A948521,A996310
A948522,A969048
A948522,A972253
A948522,A998936
A948524,A977398
A948524,A993688
A948525,A964907
A948525,A981899
A948528,A957037
A948528,A958434
A948530,A964605
A948530,A974630
A948530,A981048
A948530,A985876
A948531,A951424
A948531,A974016
A948532,A962834
A948534,A964005
A948534,A986208
A948536,A971172
A948536,A973324
A948537,A954858
A948538,A956823
A948538,A965077
A948538,A990073
A948539,A950677
A948539,A977931
A948539,A989682
A948540,A956934
A948540,A974160
A948541,A969170
A948541,A969996
A948541,A976299
A948541,A991256
A948543,A984337
A948544,A975988
A948545,A956851
A948545,A957885
A948545,A974348
A948545,A996291
A948545,A996746
A948546,A952937
A948546,A954743
A948548,A975863
A948548,A980419
A948548,A983588
A948550,A955637
A948551,A983345
A948552,A950764
A948553,A981437
A948554,A962176
A948554,A962991
A948554,A978251
A948555,A961149
A948555,A981352
A948556,A962467
A948556,A964659
A948557,A979201
A948559,A958206
A948560,A954957
A948560,A959111
A948560,A969576
A948560,A972235
A948560,A998428
A948561,A967636
A948563,A954494
A948563,A965549
A948563,A981756
A948565,A960632
A948568,A997727
A948570,A993271
A948570,A994475
A948571,A952955
A948572,A983602
A948574,A989526
A948575,A971845
A948576,A958598
A948576,A974608
A948579,A955578
A948579,A964388
A948579,A990672
A948582,A962630
A948582,A975965
A948583,A980146
A948583,A987834
A948588,A970400
A948588,A975184
A948588,A986810
A948588,A990884
A948589,A954561
A948589,A998274
A948590,A983092
A948592,A958439
A948592,A974625
A948594,A965580
A948594,A977329
A948596,A967247
A948597,A969855
A948597,A977865
A948597,A979209
A948602,A949361
A948605,A985380
A948609,A985468
A948610,A980017
A948610,A986262
A948611,A948771
A948611,A952277
A948611,A972657
A948611,A983070
A948613,A972019
A948614,A957932
A948614,A962438
A948614,A988989
A948615,A949595
A948616,A957577
A948616,A985025
A948616,A986321
A948616,A989020
A948616,A991647
A948617,A972573
A948617,A977911
A948617,A992589
A948621,A971462
A948622,A968477
A948622,A970121
A948624,A952110
A948624,A963598
A948624,A992238
A948624,A996136
A948625,A964462
A948625,A964638
A948625,A984150
A948625,A996124
A948627,A957889
A948627,A959762
A948629,A979376
A948630,A951033
A948630,A988942
A948633,A969345
A948634,A950794
A948634,A958957
A948634,A975254
A948634,A981874
A948634,A988774
A948634,A993883
A948636,A949290
A948636,A953005
A948636,A983222
A948636,A985457
A948637,A957822
A948637,A972621
A948637,A979009
A948638,A962695
A948638,A968754
A948638,A993858
A948639,A949168
A948640,A949763
A948645,A984292
A948647,A949103
A948647,A961755
A948647,A968538
A948649,A971362
A948651,A954723
A948651,A959105
A948651,A972306
A948651,A997082
A948652,A969210
A948654,A985142
A948654,A990680
A948655,A968853
A948655,A989225
A948655,A991482
A948658,A960635
A948658,A974449
A948659,A980756
A948663,A980408
A948666,A960754
A948666,A998356
A948668,A978795
A948669,A954429
A948670,A949360
A948673,A979457
A948673,A993230
A948673,A998096
A948677,A968155
A948677,A970389
A948677,A992563
A948677,A998792
A948678,A970393
A948679,A967018
A948679,A988071
A948680,A950189
A948680,A953711
A948680,A974380
A948680,A977165
A948681,A956690
A948681,A964202
A948681,A981571
A948681,A987995
A948683,A950081
A948683,A950789
A948684,A987977
A948684,A996115
A948685,A967966
A948686,A951735
A948686,A961750
A948689,A954917
A948689,A956532
A948689,A960062
A948690,A993182
A948693,A977032
A948693,A988413
A948699,A990850
A948699,A993081
A948700,A951628
A948700,A966587
A948700,A997128
A948704,A958920
A948704,A969796
A948704,A990731
A948705,A950566
A948705,A955944
A948706,A951958
A948706,A987765
A948709,A963772
A948711,A948885
A948711,A997367
A948712,A979060
A948712,A986972
A948715,A960467
A948715,A965190
A948717,A986277
A948718,A995338
A948720,A953206
A948720,A972671
A948721,A994387
A948722,A984311
A948723,A998008
A948724,A998024
A948726,A964271
A948726,A981467
A948727,A997899
A948728,A983293
A948728,A994808
A948729,A956373
A948729,A992245
A948732,A974558
A948733,A974790
A948733,A975833
A948733,A986961
A948733,A993992
A948733,A998028
A948737,A965138
A948737,A986601
A948739,A964932
A948739,A969447
A948739,A989385
A948739,A993544
A948739,A998948
A948740,A953832
A948740,A963389
A948740,A989506
A948741,A958498
A948741,A979516
A948742,A972520
A948744,A966797
A948744,A987872
A948745,A959725
A948745,A990318
A948746,A950862
A948746,A968775
A948746,A975253
A948746,A984413
A948748,A987986
A948748,A992723
A948752,A965106
A948752,A969596
A948752,A979557
A948755,A970754
A948756,A992455
A948757,A988772
A948757,A991327
A948759,A997646
A948762,A971994
A948763,A969098
A948763,A987583
A948764,A978833
A948765,A990465
A948766,A973529
A948768,A975405
A948768,A981169
A948771,A952277
A948771,A972657
A948771,A983070
A948772,A987241
A948773,A961627
A948773,A963792
A948773,A967331
A948773,A983307
A948775,A949909
A948775,A954675
A948776,A974990
A948777,A965303
A948777,A980519
A948778,A955185
A948778,A974767
A948778,A981146
A948779,A978338
A948779,A979567
A948779,A986108
A948780,A954239
A948782,A964822
A948782,A997374
A948783,A949022
A948783,A958800
A948783,A972692
A948784,A970473
A948784,A980477
A948784,A996915
A948785,A951793
A948785,A988438
A948786,A989515
A948786,A997574
A948788,A977904
A948788,A991052
A948788,A992910
A948788,A994687
A948790,A956176
A948791,A991739
A948792,A957009
A948795,A988742
A948796,A952375
A948796,A958712
A948796,A994555
A948797,A983680
A948797,A994888
A948798,A987720
A948799,A949276
A948802,A968715
A948802,A988460
A948803,A949194
A948803,A969085
A948803,A975840
A948803,A986228
A948803,A990137
A948806,A961148
A948806,A969396
A948806,A970691
A948807,A954670
A948807,A960422
A948807,A992474
A948807,A992818
A948807,A993860
A948808,A958228
A948808,A975617
A948808,A982217
A948808,A987486
A948810,A967895
A948810,A968809
A948812,A962769
A948813,A992997
A948815,A955418
A948815,A968994
A948815,A974308
A948816,A968955
A948816,A984316
A948817,A981276
A948822,A972918
A948823,A967625
A948823,A968664
A948823,A977111
A948825,A975494
A948826,A972647
A948829,A983437
A948831,A994015
A948833,A972682
A948833,A979430
A948833,A990867
A948834,A981621
A948835,A990546
A948836,A953701
A948836,A969766
A948836,A997173
A948837,A957303
A948837,A973754
A948837,A975887
A948838,A978750
A948840,A966757
A948840,A976277
A948840,A978342
A948841,A965196
A948841,A970806
A948843,A970333
