tuple_id_1,tuple_id_2
A994322,A997997
A995806,A997997
A918921,A935655
A918921,A973010
A918921,A974074
A922690,A935134
A922690,A945378
A922690,A967933
A932475,A968414
A932475,A977979
A935134,A945378
A935134,A967933
A935655,A973010
A935655,A974074
A945378,A967933
A968414,A977979
A973010,A974074
A986597,A997565
A928316,A948109
A918928,A971026
A972478,A985597
A972478,A992440
A985597,A992440
A918929,A941502
A918929,A971607
A918929,A984339
A941502,A971607
A941502,A984339
A971607,A984339
A921813,A957021
A921813,A983443
A921813,A986636
A957021,A983443
A957021,A986636
A983443,A986636
A918941,A944098
A921597,A925925
A921597,A940181
A925925,A940181
A918958,A948765
A918958,A990465
A922867,A956406
A948765,A990465
A918965,A935975
A944157,A961696
A971372,A975581
A971372,A986199
A975581,A986199
A918967,A931083
A918968,A937902
A918968,A944561
A937902,A944561
A918981,A963591
A918981,A967995
A920787,A953218
A920787,A957812
A930857,A939685
A930857,A997583
A939685,A997583
A953218,A957812
A963591,A967995
A918986,A924395
A918988,A950207
A918988,A967138
A950207,A967138
A918990,A942310
A918990,A970041
A942310,A970041
A988291,A995025
A924536,A944689
A956403,A961746
A956403,A998461
A959899,A979649
A961746,A998461
A962611,A981690
A962611,A982781
A981690,A982781
A934097,A951060
A934097,A967783
A951060,A967783
A919016,A960838
A919016,A992013
A952367,A997478
A960838,A992013
A919018,A927830
A919018,A973913
A919018,A997270
A922215,A955379
A927830,A973913
A927830,A997270
A928635,A942088
A973913,A997270
A919029,A975121
A919029,A980531
A975121,A980531
A919035,A976576
A919035,A980763
A919035,A988238
A976576,A980763
A976576,A988238
A980763,A988238
A919045,A930242
A919045,A930721
A919045,A996687
A930242,A930721
A930242,A996687
A930721,A996687
A957641,A961489
A968160,A977501
A919051,A964860
A919051,A977755
A947721,A966262
A964860,A977755
A919059,A939149
A919059,A974607
A939149,A974607
A919061,A936992
A919064,A990008
A919068,A969647
A919076,A931708
A919076,A932183
A931708,A932183
A919086,A940224
A937672,A940950
A937672,A951397
A940950,A951397
A919092,A980875
A929799,A994727
A958767,A972029
A958767,A979527
A972029,A979527
A919114,A944469
A919114,A953478
A944469,A953478
A958097,A966423
A919119,A927611
A921621,A930432
A921621,A942401
A921621,A943036
A921621,A978511
A930432,A942401
A930432,A943036
A930432,A978511
A942401,A943036
A942401,A978511
A943036,A978511
A919128,A970520
A919128,A996374
A970520,A996374
A974703,A981427
A926670,A938787
A931772,A959304
A931772,A974865
A931772,A997021
A959304,A974865
A959304,A997021
A974865,A997021
A920283,A931531
A920283,A943766
A920283,A949546
A920283,A977430
A920283,A987270
A920283,A993555
A931531,A943766
A931531,A949546
A931531,A977430
A943766,A949546
A943766,A977430
A949546,A977430
A977430,A987270
A977430,A993555
A987270,A993555
A919141,A931649
A919141,A992578
A924802,A987548
A931649,A992578
A919142,A943977
A922645,A930452
A922645,A935487
A922645,A954079
A922645,A997540
A930452,A935487
A930452,A954079
A930452,A997540
A935487,A954079
A935487,A997540
A954079,A997540
A919157,A963600
A919157,A971141
A963600,A971141
A919160,A922971
A919160,A934811
A919160,A940849
A919160,A964325
A919160,A991247
A922971,A934811
A922971,A940849
A922971,A964325
A922971,A991247
A934811,A940849
A934811,A964325
A934811,A991247
A940849,A964325
A940849,A991247
A964325,A991247
A919172,A957043
A919172,A995840
A957043,A995840
A919182,A941128
A919182,A964854
A919182,A992996
A941128,A964854
A941128,A992996
A964854,A992996
A919207,A942911
A919207,A963368
A942911,A963368
A921827,A957465
A919235,A944670
A919239,A953445
A935549,A990105
A919264,A948751
A919274,A924393
A972394,A982835
A919281,A963092
A920103,A946870
A920103,A947187
A920103,A961265
A920103,A993546
A920103,A993949
A946870,A947187
A946870,A961265
A946870,A993546
A946870,A993949
A947187,A961265
A947187,A993546
A947187,A993949
A961265,A993546
A961265,A993949
A993546,A993949
A919288,A931513
A919288,A939076
A919288,A971959
A919288,A979765
A919288,A981013
A930459,A962559
A931513,A939076
A931513,A971959
A931513,A979765
A931513,A981013
A939076,A971959
A939076,A979765
A939076,A981013
A971959,A979765
A971959,A981013
A979765,A981013
A919292,A991125
A942596,A956288
A942596,A971237
A956288,A971237
A926285,A937828
A926285,A950176
A937828,A950176
A919306,A933753
A919306,A936227
A927374,A970556
A933753,A936227
A939556,A964463
A931066,A951104
A931066,A977733
A938247,A958375
A938247,A963697
A938247,A974971
A951104,A977733
A958375,A963697
A958375,A974971
A963697,A974971
A919314,A976679
A919323,A972500
A921467,A937128
A921467,A980877
A937128,A980877
A919325,A920918
A919325,A967426
A920918,A967426
A952965,A980411
A922682,A942100
A922682,A943348
A922682,A981500
A922682,A995853
A942100,A943348
A942100,A995853
A943348,A981500
A943348,A995853
A959842,A966961
A981500,A995853
A944147,A945845
A919335,A920101
A919335,A974689
A919335,A975792
A919335,A985666
A920101,A974689
A920101,A975792
A920101,A985666
A946525,A955972
A969961,A974213
A974689,A975792
A974689,A985666
A975792,A985666
A919336,A951513
A919336,A967699
A951513,A967699
A919349,A944027
A919349,A975995
A944027,A975995
A919353,A963533
A924484,A929916
A924484,A933145
A924484,A979530
A929916,A933145
A929916,A979530
A933145,A979530
A966871,A985403
A922342,A949375
A922342,A985952
A949375,A985952
A944522,A965448
A944522,A970994
A965448,A970994
A919364,A924918
A919364,A930998
A924918,A930998
A949786,A957599
A949786,A997856
A957599,A997856
A919374,A997711
A938307,A971926
A938307,A978943
A938307,A981244
A971926,A978943
A971926,A981244
A978943,A981244
A919378,A923789
A923043,A993712
A919382,A992426
A960278,A978938
A960278,A990995
A960278,A992204
A978938,A990995
A978938,A992204
A990995,A992204
A931140,A931420
A931140,A966044
A931420,A966044
A919406,A966913
A919406,A988592
A966913,A988592
A919408,A923233
A919408,A975070
A919408,A982101
A919408,A990568
A919408,A998778
A923233,A975070
A923233,A982101
A923233,A990568
A923233,A998778
A975070,A982101
A975070,A990568
A975070,A998778
A982101,A990568
A982101,A998778
A990568,A998778
A919412,A964232
A919412,A975635
A962568,A978050
A962568,A985502
A962568,A987214
A962568,A998933
A964232,A975635
A978050,A985502
A978050,A987214
A978050,A998933
A985502,A987214
A985502,A998933
A987214,A998933
A919416,A941610
A919416,A961354
A919416,A997559
A928675,A986932
A941610,A961354
A941610,A997559
A919417,A969894
A919422,A942076
A919422,A987938
A925622,A983524
A934996,A947493
A934996,A993986
A942076,A987938
A947493,A993986
A966605,A997885
A919425,A952544
A937538,A943773
A937538,A952703
A937538,A961131
A937538,A967262
A943773,A952703
A943773,A961131
A943773,A967262
A952703,A961131
A952703,A967262
A961131,A967262
A919436,A928565
A919436,A939830
A919436,A956122
A919436,A964509
A919436,A969203
A919436,A970425
A919436,A974334
A919436,A984513
A919436,A989163
A925348,A937885
A928565,A939830
A928565,A956122
A928565,A964509
A928565,A969203
A928565,A970425
A928565,A974334
A928565,A984513
A928565,A989163
A933426,A945459
A935704,A988538
A939830,A956122
A939830,A964509
A939830,A969203
A939830,A970425
A939830,A974334
A939830,A984513
A939830,A989163
A944969,A958383
A944969,A971978
A944969,A995710
A956122,A964509
A956122,A969203
A956122,A970425
A956122,A974334
A956122,A984513
A956122,A989163
A958383,A971978
A958383,A995710
A964509,A969203
A964509,A970425
A964509,A974334
A964509,A984513
A964509,A989163
A969203,A970425
A969203,A974334
A969203,A984513
A969203,A989163
A970425,A974334
A970425,A984513
A970425,A989163
A971978,A995710
A974334,A984513
A974334,A989163
A984513,A989163
A919438,A940243
A919438,A989335
A940243,A989335
A919445,A953968
A919449,A925613
A919449,A948749
A925613,A948749
A919451,A952551
A919451,A989873
A919451,A992493
A931170,A974224
A952551,A989873
A952551,A992493
A989873,A992493
A919452,A967202
A919452,A989286
A967202,A989286
A925145,A956204
A925145,A956966
A926014,A974928
A956204,A956966
A919456,A927865
A919456,A959681
A919456,A988222
A921714,A954899
A927865,A959681
A927865,A988222
A959681,A988222
A926757,A950143
A919472,A947137
A929751,A929771
A947544,A997684
A919483,A956395
A929652,A979365
A919484,A993304
A919490,A966493
A949161,A965638
A949161,A998810
A965638,A998810
A919513,A920795
A919513,A935097
A920795,A935097
A919527,A940577
A951114,A959391
A930511,A939594
A930511,A943500
A930511,A978755
A930511,A990931
A930511,A994829
A939594,A943500
A939594,A978755
A939594,A990931
A939594,A994829
A943500,A978755
A943500,A990931
A943500,A994829
A951091,A969555
A951091,A974748
A969555,A974748
A974631,A989970
A978755,A990931
A978755,A994829
A990931,A994829
A919537,A975279
A957086,A976198
A942252,A975219
A942252,A990442
A975219,A990442
A919547,A991902
A919562,A944512
A928937,A997028
A919570,A921708
A938102,A950410
A943818,A983691
A960381,A967429
A919573,A968829
A919573,A976306
A919573,A993637
A927384,A946837
A927384,A988730
A946837,A988730
A968829,A976306
A968829,A993637
A976306,A993637
A921273,A970148
A921273,A980938
A921273,A991082
A937014,A957902
A937014,A971039
A957902,A971039
A970148,A980938
A970148,A991082
A980938,A991082
A919600,A942082
A919600,A987057
A942082,A987057
A919604,A938240
A919604,A986880
A919604,A998593
A919702,A939425
A919702,A945141
A919702,A968772
A919702,A971290
A938240,A986880
A938240,A998593
A939425,A945141
A939425,A968772
A939425,A971290
A945141,A968772
A945141,A971290
A968772,A971290
A986880,A998593
A919611,A975524
A938200,A943655
A940895,A970090
A947278,A969879
A947278,A991301
A947278,A998874
A969879,A991301
A969879,A998874
A991301,A998874
A938788,A955344
A919660,A971834
A919660,A994008
A919660,A996705
A919660,A997956
A947250,A948334
A947250,A984218
A947250,A993657
A948334,A984218
A948334,A993657
A971834,A994008
A971834,A996705
A971834,A997956
A984218,A993657
A994008,A996705
A994008,A997956
A996705,A997956
A919661,A927346
A919661,A998931
A927346,A998931
A919674,A980057
A919674,A996192
A980057,A996192
A943741,A989966
A919701,A943917
A985530,A988635
A962336,A975470
A929540,A963573
A964973,A970144
A964973,A981824
A970144,A981824
A936463,A948893
A936463,A988475
A948893,A988475
A928800,A943694
A928800,A982725
A928800,A983743
A928800,A997948
A943694,A982725
A943694,A983743
A943694,A997948
A982725,A983743
A982725,A997948
A983743,A997948
A919754,A993382
A919756,A969614
A919759,A970999
A919776,A933190
A919776,A990822
A933190,A990822
A945502,A978593
A919788,A966757
A919788,A976277
A919788,A978342
A930316,A940170
A930316,A995924
A940170,A995924
A966757,A976277
A966757,A978342
A976277,A978342
A920711,A934264
A920711,A934362
A920711,A946571
A920711,A963297
A920711,A972196
A920711,A987865
A931015,A957911
A934264,A934362
A934264,A946571
A934264,A963297
A934264,A972196
A934264,A987865
A934362,A946571
A934362,A963297
A934362,A972196
A934362,A987865
A946571,A963297
A946571,A972196
A946571,A987865
A963297,A972196
A963297,A987865
A972196,A987865
A919820,A920422
A919820,A932215
A919820,A954534
A919820,A993945
A920422,A932215
A920422,A954534
A920422,A993945
A932215,A954534
A932215,A993945
A954534,A993945
A956173,A985564
A919825,A990607
A919843,A926942
A919843,A927330
A919843,A944702
A919843,A957437
A919843,A997577
A926942,A927330
A926942,A944702
A926942,A957437
A926942,A997577
A927330,A944702
A927330,A957437
A927330,A997577
A944702,A957437
A944702,A997577
A957437,A997577
A942059,A964751
A942059,A989961
A964751,A989961
A919862,A948872
A919877,A953603
A919877,A961564
A919877,A966265
A919877,A995382
A953603,A961564
A953603,A966265
A953603,A995382
A961564,A966265
A961564,A995382
A966265,A995382
A939582,A954047
A939582,A986357
A954047,A986357
A930199,A938604
A919888,A996140
A919893,A930935
A962824,A991341
A919900,A937048
A919900,A989439
A937048,A989439
A920121,A947512
A920121,A956950
A920121,A983298
A920121,A994059
A939571,A994059
A947512,A956950
A947512,A983298
A947512,A994059
A956950,A983298
A983298,A994059
A919905,A943404
A919905,A951837
A922345,A925709
A922345,A944075
A925709,A944075
A943404,A951837
A919906,A978188
A919909,A988745
A919912,A922853
A919912,A938786
A922853,A938786
A943786,A987839
A943786,A988754
A970745,A975036
A987839,A988754
A919921,A974720
A919921,A982854
A974720,A982854
A919922,A928333
A919922,A939005
A919922,A953728
A928333,A939005
A928333,A953728
A939005,A953728
A919934,A949395
A919934,A992460
A943609,A997916
A949395,A992460
A942878,A964994
A919951,A954567
A919952,A973668
A919959,A954815
A923429,A936526
A923429,A939219
A934559,A939192
A934559,A988492
A936526,A939219
A939192,A988492
A942771,A971014
A919972,A928795
A946813,A948647
A946813,A949103
A946813,A961755
A946813,A968538
A948647,A949103
A948647,A961755
A948647,A968538
A949103,A961755
A949103,A968538
A961755,A968538
A919981,A950933
A919981,A954695
A919981,A971721
A922159,A976224
A934232,A958624
A950933,A954695
A950933,A971721
A954695,A971721
A919983,A947690
A929836,A932163
A929836,A935512
A929836,A959334
A932163,A935512
A932163,A959334
A935512,A959334
A953958,A959427
A924652,A949492
A924652,A955057
A924652,A995877
A924652,A997780
A949492,A955057
A949492,A995877
A949492,A997780
A955057,A995877
A955057,A997780
A964072,A988096
A995877,A997780
A920546,A981512
A948934,A995943
A920008,A940319
A920008,A955562
A920008,A991876
A940319,A955562
A940319,A991876
A955562,A991876
A920009,A938560
A920009,A945774
A938560,A945774
A920010,A976045
A920010,A977395
A976045,A977395
A920014,A950572
A920016,A925481
A920016,A932088
A920016,A969032
A925481,A932088
A925481,A969032
A932088,A969032
A938064,A960093
A938064,A987236
A960093,A987236
A978290,A983503
A978290,A989792
A983503,A989792
A922977,A971374
A953431,A975632
A953431,A990259
A953431,A996699
A975632,A990259
A975632,A996699
A990259,A996699
A927792,A967417
A921413,A985510
A964085,A965536
A964085,A984242
A965536,A984242
A920050,A994259
A920067,A981650
A921960,A972551
A921960,A996686
A972551,A996686
A965272,A973962
A982357,A986315
A920073,A934381
A920083,A921953
A920083,A936672
A920083,A950431
A920083,A965589
A920083,A992409
A921953,A936672
A921953,A950431
A921953,A965589
A921953,A992409
A936672,A950431
A936672,A965589
A936672,A992409
A950431,A965589
A950431,A992409
A953825,A964949
A965589,A992409
A920085,A967276
A920085,A992289
A925997,A937063
A967276,A992289
A936107,A989253
A920106,A928732
A920106,A940297
A920106,A940855
A920106,A978945
A928732,A940297
A928732,A940855
A928732,A978945
A940297,A940855
A940297,A978945
A940855,A978945
A955831,A987413
A981262,A985459
A981262,A991200
A981262,A995728
A985459,A991200
A985459,A995728
A991200,A995728
A949846,A952709
A949846,A969689
A952709,A969689
A921476,A945585
A921476,A966529
A945585,A966529
A957608,A992661
A957608,A996783
A957608,A998921
A992661,A998921
A920133,A977168
A957479,A969787
A920134,A990341
A920134,A996630
A990341,A996630
A920136,A922919
A920136,A926975
A920136,A930275
A920136,A943736
A922919,A926975
A922919,A930275
A922919,A943736
A926975,A930275
A926975,A943736
A930275,A943736
A939113,A955922
A939113,A972341
A939113,A982962
A955922,A972341
A955922,A982962
A972341,A982962
A946043,A983569
A920144,A940733
A920325,A951068
A920325,A954709
A951068,A954709
A920154,A927604
A920154,A988785
A927604,A988785
A920157,A927633
A920161,A934557
A920161,A986049
A934557,A986049
A920165,A924793
A920165,A968932
A924793,A968932
A920166,A994546
A920171,A948117
A920179,A940137
A920179,A960308
A940137,A960308
A960233,A968086
A920190,A930228
A920190,A930529
A920190,A967742
A920190,A988826
A930228,A930529
A930228,A967742
A930228,A988826
A930529,A967742
A930529,A988826
A946803,A960604
A946803,A976522
A946803,A994827
A960604,A976522
A960604,A994827
A967742,A988826
A976522,A994827
A920207,A940174
A920213,A971513
A956318,A962155
A956318,A989437
A956318,A992199
A956318,A993716
A956318,A996418
A962155,A989437
A962155,A992199
A962155,A993716
A962155,A996418
A989437,A992199
A989437,A993716
A989437,A996418
A992199,A993716
A992199,A996418
A993716,A996418
A920216,A970162
A920216,A998087
A970162,A998087
A920221,A944069
A920221,A980215
A944069,A980215
A966294,A997320
A920239,A979169
A920243,A982970
A955833,A972486
A955833,A975622
A972486,A975622
A920247,A967770
A937451,A962983
A928723,A983252
A928723,A992766
A929890,A981220
A940504,A961632
A983252,A992766
A920260,A953763
A920260,A955337
A920260,A968425
A920260,A970139
A920260,A985982
A953763,A955337
A953763,A968425
A953763,A970139
A953763,A985982
A955337,A968425
A955337,A970139
A955337,A985982
A968425,A970139
A968425,A985982
A970139,A985982
A920266,A971924
A920266,A974618
A971924,A974618
A920269,A980978
A920281,A927481
A920281,A939122
A920281,A944145
A927481,A939122
A927481,A944145
A939122,A944145
A920288,A932605
A920288,A979641
A932605,A979641
A922089,A967264
A920300,A961642
A933317,A959817
A920307,A932099
A989720,A998244
A920308,A946105
A920308,A989463
A920308,A996972
A926519,A981789
A946105,A989463
A946105,A996972
A960787,A991384
A989463,A996972
A920331,A949670
A920331,A959156
A920331,A964695
A949670,A959156
A949670,A964695
A959156,A964695
A971524,A991995
A920340,A926328
A920340,A966225
A920340,A971129
A926328,A966225
A926328,A971129
A966225,A971129
A920341,A928195
A920341,A970515
A928195,A970515
A920343,A984690
A945213,A980068
A920355,A928926
A920355,A929260
A928926,A929260
A920360,A941380
A920360,A943071
A920360,A998067
A923093,A928698
A923093,A938210
A923093,A944374
A923093,A979181
A928402,A952877
A928698,A938210
A928698,A944374
A928698,A979181
A938210,A944374
A938210,A979181
A941380,A943071
A941380,A998067
A943071,A998067
A944374,A979181
A920363,A950288
A920363,A958976
A920363,A974861
A920363,A981956
A950288,A958976
A950288,A974861
A950288,A981956
A953699,A965782
A958976,A974861
A958976,A981956
A974861,A981956
A920373,A930490
A933012,A940034
A940675,A991504
A957112,A985860
A920385,A928284
A920385,A929597
A920385,A941395
A928284,A929597
A928284,A941395
A929597,A941395
A920387,A981347
A920387,A994713
A981347,A994713
A920388,A960404
A920388,A973444
A960404,A973444
A920391,A947919
A920391,A968712
A947919,A968712
A920394,A951676
A922531,A932952
A922531,A978353
A922531,A982927
A932952,A978353
A932952,A982927
A972931,A975707
A978353,A982927
A920397,A938513
A965340,A977706
A965340,A989555
A977706,A989555
A939651,A943950
A939651,A945744
A939651,A955692
A939651,A963503
A939651,A966810
A943950,A945744
A943950,A955692
A943950,A963503
A943950,A966810
A945744,A955692
A945744,A963503
A945744,A966810
A955692,A963503
A955692,A966810
A963503,A966810
A920406,A969688
A920406,A971369
A969688,A971369
A978509,A980999
A920408,A936156
A920408,A991048
A936156,A991048
A920414,A978926
A920414,A998242
A978926,A998242
A920420,A930298
A930298,A952981
A943584,A953380
A959936,A971323
A920424,A967497
A921602,A957739
A920432,A932608
A920432,A953223
A920432,A969375
A932608,A953223
A932608,A969375
A953223,A969375
A920435,A941754
A920435,A957417
A920435,A959888
A920435,A979647
A941754,A957417
A941754,A959888
A941754,A979647
A943462,A996564
A957417,A959888
A957417,A979647
A959888,A979647
A920438,A932387
A920438,A950129
A920438,A957250
A932387,A950129
A932387,A957250
A950129,A957250
A920446,A971489
A920448,A939697
A920448,A940815
A920448,A950329
A920448,A980948
A939697,A940815
A939697,A950329
A939697,A980948
A940815,A950329
A940815,A980948
A950329,A980948
A936304,A969782
A920475,A959895
A920475,A992767
A959895,A992767
A920479,A924548
A989500,A990175
A920487,A957981
A920491,A949187
A920493,A959089
A920503,A922990
A936938,A969359
A936938,A995090
A948745,A959725
A948745,A990318
A959725,A990318
A969359,A995090
A920512,A979051
A920512,A989723
A979051,A989723
A921481,A925793
A920523,A927119
A927675,A944776
A927675,A997689
A944776,A997689
A920531,A935051
A920531,A990870
A920531,A991841
A926452,A992128
A935051,A990870
A935051,A991841
A990870,A991841
A938111,A961923
A920541,A938346
A920541,A945794
A924816,A995436
A936523,A961412
A936523,A976580
A936523,A984121
A938346,A945794
A961412,A976580
A961412,A984121
A976580,A984121
A920562,A924476
A920562,A956014
A920562,A962741
A920562,A968476
A920562,A974400
A924476,A956014
A924476,A962741
A924476,A968476
A924476,A974400
A956014,A962741
A956014,A968476
A956014,A974400
A962741,A968476
A962741,A974400
A968476,A974400
A920572,A921356
A920572,A926415
A920572,A951538
A920572,A953569
A920572,A968966
A921356,A926415
A921356,A951538
A921356,A953569
A921356,A968966
A926415,A951538
A926415,A953569
A926415,A968966
A951538,A953569
A951538,A968966
A953569,A968966
A920573,A921462
A920573,A931826
A920573,A934907
A920573,A961209
A920573,A961519
A920573,A969771
A921462,A931826
A921462,A934907
A921462,A961209
A921462,A961519
A921462,A969771
A931826,A934907
A931826,A961209
A931826,A961519
A931826,A969771
A934907,A961209
A934907,A961519
A934907,A969771
A961209,A961519
A961209,A969771
A961519,A969771
A934117,A951753
A934117,A951840
A935989,A974336
A938371,A957491
A951753,A951840
A920590,A960711
A924032,A924067
A938180,A976373
A923367,A929369
A923367,A932127
A923367,A937870
A923367,A981339
A929369,A932127
A929369,A937870
A929369,A981339
A932127,A937870
A932127,A981339
A937870,A981339
A920596,A982166
A945167,A951612
A920606,A944549
A920628,A932423
A920628,A932869
A920628,A954977
A920628,A990040
A932423,A932869
A932423,A954977
A932423,A990040
A932869,A954977
A932869,A990040
A935043,A940861
A935043,A956628
A940861,A956628
A954977,A990040
A920637,A965691
A920653,A942671
A920653,A965716
A920653,A982066
A942671,A965716
A942671,A982066
A965716,A982066
A920672,A974779
A920673,A945059
A920673,A961174
A920673,A978604
A920673,A992319
A945059,A961174
A945059,A978604
A945059,A992319
A961174,A978604
A961174,A992319
A973013,A993221
A978604,A992319
A920676,A937243
A920676,A954121
A920676,A967693
A931333,A934225
A931333,A937973
A934225,A937973
A937243,A954121
A937243,A967693
A954121,A967693
A966969,A976643
A966969,A985882
A976643,A985882
A920692,A942751
A920692,A949538
A942751,A949538
A920698,A950306
A946240,A967491
A946240,A986309
A967491,A986309
A920700,A963403
A920720,A992778
A920722,A933080
A920731,A940153
A920731,A956142
A920731,A965531
A940153,A956142
A940153,A965531
A956142,A965531
A935357,A965642
A935357,A991186
A935357,A994970
A965642,A991186
A965642,A994970
A991186,A994970
A920757,A962367
A920757,A968147
A962367,A968147
A932613,A973032
A932613,A996578
A953000,A957684
A973032,A996578
A926932,A977181
A920809,A972854
A920809,A986260
A920809,A987784
A972854,A986260
A972854,A987784
A986260,A987784
A920818,A974318
A943889,A951270
A943889,A979993
A951270,A979993
A920821,A981321
A920824,A940008
A920824,A960192
A940008,A960192
A965856,A970250
A965856,A975381
A970250,A975381
A931028,A940771
A931028,A951192
A931028,A966986
A940771,A951192
A940771,A966986
A951192,A966986
A920839,A931803
A920841,A926838
A920841,A951327
A926838,A951327
A920848,A922142
A920852,A928690
A920852,A977685
A928690,A977685
A920860,A935746
A920860,A950544
A920860,A976034
A920860,A981164
A935746,A950544
A935746,A976034
A935746,A981164
A950544,A976034
A950544,A981164
A976034,A981164
A920874,A968394
A920887,A935734
A920887,A937121
A920891,A926889
A920891,A952481
A920891,A984616
A920891,A989233
A926889,A952481
A926889,A984616
A926889,A989233
A952481,A984616
A952481,A989233
A959806,A972810
A984616,A989233
A920900,A935869
A920900,A971007
A920900,A972684
A935869,A971007
A935869,A972684
A971007,A972684
A920925,A947915
A920928,A952183
A920928,A959797
A952183,A959797
A946943,A957625
A957625,A971908
A920940,A939639
A920940,A948526
A920940,A984894
A939639,A948526
A939639,A984894
A948526,A984894
A920959,A969000
A920962,A951155
A920962,A970524
A920962,A997810
A927991,A962394
A951155,A970524
A951155,A997810
A970524,A997810
A982833,A986972
A978729,A995927
A978729,A997461
A995927,A997461
A920966,A935943
A920966,A938836
A920966,A948204
A935943,A938836
A935943,A948204
A938836,A948204
A920969,A969507
A938385,A941981
A938385,A957258
A938385,A959418
A938385,A974311
A938385,A986763
A941981,A957258
A941981,A959418
A941981,A974311
A941981,A986763
A957258,A959418
A957258,A974311
A957258,A986763
A959418,A974311
A959418,A986763
A974311,A986763
A920973,A935163
A920973,A973829
A935163,A973829
A920979,A989380
A920979,A997718
A933553,A985973
A989380,A997718
A920994,A983170
A920999,A934057
A926514,A949939
A926514,A950620
A949939,A950620
A921008,A928208
A921008,A929381
A921008,A986644
A921008,A989299
A928208,A929381
A928208,A986644
A928208,A989299
A929381,A986644
A929381,A989299
A953946,A978462
A986644,A989299
A921015,A923464
A922928,A934547
A922928,A938561
A922928,A948686
A922928,A951735
A922928,A961750
A934547,A938561
A934547,A948686
A934547,A951735
A934547,A961750
A938561,A948686
A938561,A951735
A938561,A961750
A948686,A951735
A948686,A961750
A951735,A961750
A921236,A932084
A921236,A939526
A921236,A967611
A932084,A939526
A932084,A967611
A939526,A967611
A921036,A992223
A945354,A984493
A921042,A933716
A921042,A939588
A921042,A984972
A933716,A939588
A933716,A984972
A939588,A984972
A975683,A986214
A976557,A989168
A921063,A946193
A921064,A941518
A921064,A944468
A930328,A935188
A930328,A974913
A930328,A989427
A935188,A974913
A935188,A989427
A941518,A944468
A974913,A989427
A921066,A923840
A921066,A927569
A921066,A983242
A923840,A927569
A923840,A983242
A927569,A983242
A921068,A934377
A921068,A936346
A934377,A936346
A932634,A964203
A921083,A988797
A921090,A966007
A921090,A971523
A921090,A973341
A921090,A978379
A923406,A982271
A936064,A965773
A936064,A971560
A936064,A982936
A936064,A995474
A965773,A971560
A965773,A982936
A965773,A995474
A966007,A971523
A966007,A973341
A966007,A978379
A971523,A973341
A971523,A978379
A971560,A982936
A971560,A995474
A973341,A978379
A982936,A995474
A921102,A983045
A962077,A985589
A922295,A983891
A929017,A935000
A929017,A943339
A929017,A949797
A929017,A968038
A935000,A943339
A935000,A949797
A935000,A968038
A943339,A949797
A943339,A968038
A949797,A968038
A921114,A988182
A937677,A969089
A947839,A990002
A938476,A974240
A938476,A980492
A974240,A980492
A921120,A939646
A921120,A985940
A939646,A985940
A953249,A978136
A953249,A989772
A953917,A986334
A921173,A946183
A921173,A969330
A946183,A969330
A952834,A957514
A952834,A981337
A957514,A981337
A945577,A950812
A921131,A950743
A921132,A951758
A921132,A952988
A933237,A951758
A933237,A952988
A933237,A985369
A951758,A952988
A921139,A947498
A921155,A986442
A928661,A976290
A928661,A998256
A976290,A998256
A921158,A923178
A921158,A958037
A921158,A965204
A923178,A958037
A923178,A965204
A958037,A965204
A921178,A969164
A944227,A944982
A951415,A953257
A951415,A968210
A953257,A968210
A921189,A953367
A931617,A966426
A921191,A972007
A921191,A977171
A921191,A997126
A972007,A977171
A972007,A997126
A977171,A997126
A921196,A950872
A931753,A935573
A931753,A951387
A931753,A953127
A935573,A951387
A935573,A953127
A942973,A978782
A951387,A953127
A921211,A950717
A941828,A944502
A941828,A951023
A941828,A951084
A941828,A983917
A941828,A986671
A944502,A951023
A944502,A951084
A944502,A983917
A944502,A986671
A951023,A951084
A951023,A983917
A951023,A986671
A951084,A983917
A951084,A986671
A960881,A968443
A983917,A986671
A921212,A944531
A921212,A973428
A921212,A995863
A930202,A941766
A930202,A975740
A941766,A975740
A944531,A973428
A944531,A995863
A973428,A995863
A921216,A936650
A921216,A957520
A921216,A981517
A936650,A957520
A936650,A981517
A950937,A993941
A957520,A981517
A960733,A965900
A922623,A930028
A938542,A955303
A938542,A961012
A938542,A971215
A938542,A974081
A938542,A984973
A938542,A994825
A950526,A988277
A955303,A961012
A955303,A971215
A955303,A974081
A955303,A984973
A955303,A994825
A961012,A971215
A961012,A974081
A961012,A984973
A961012,A994825
A965342,A978278
A971215,A974081
A971215,A984973
A971215,A994825
A974081,A984973
A974081,A994825
A984973,A994825
A921224,A977111
A932028,A932677
A932028,A941255
A932028,A961936
A932028,A970010
A932677,A941255
A932677,A961936
A932677,A970010
A941255,A961936
A941255,A970010
A961936,A970010
A931339,A949042
A921241,A931978
A921241,A955747
A921241,A957439
A931978,A955747
A931978,A957439
A955747,A957439
A924430,A976706
A924430,A993790
A940057,A950167
A940057,A953677
A950167,A953677
A976706,A993790
A921283,A928143
A921283,A948163
A921283,A979524
A921283,A984094
A928143,A948163
A928143,A979524
A928143,A984094
A948163,A979524
A948163,A984094
A979524,A984094
A921286,A936822
A961005,A970601
A961005,A974842
A961005,A982716
A970601,A974842
A970601,A982716
A974842,A982716
A921299,A921388
A921306,A950471
A921306,A957348
A950471,A957348
A951708,A985214
